#Results for evolved program
#Output
#X    Expected     Actual
394 9.22427e+07 9.22771e+07
395 9.29455e+07 9.29802e+07
396 9.3652e+07 9.36869e+07
397 9.4362e+07 9.43972e+07
398 9.50755e+07 9.51111e+07
399 9.57927e+07 9.58285e+07
400 9.65135e+07 9.65496e+07
401 9.72378e+07 9.72742e+07
402 9.79658e+07 9.80025e+07
403 9.86974e+07 9.87344e+07
404 9.94327e+07 9.94699e+07
405 1.00172e+08 1.00209e+08
406 1.00914e+08 1.00952e+08
407 1.0166e+08 1.01698e+08
408 1.0241e+08 1.02449e+08
409 1.03164e+08 1.03202e+08
410 1.03921e+08 1.0396e+08
411 1.04682e+08 1.04721e+08
412 1.05446e+08 1.05486e+08
413 1.06215e+08 1.06255e+08
414 1.06987e+08 1.07027e+08
415 1.07763e+08 1.07803e+08
416 1.08542e+08 1.08583e+08
417 1.09326e+08 1.09367e+08
418 1.10113e+08 1.10154e+08
419 1.10903e+08 1.10945e+08
420 1.11698e+08 1.1174e+08
421 1.12496e+08 1.12539e+08
422 1.13299e+08 1.13341e+08
423 1.14105e+08 1.14148e+08
424 1.14914e+08 1.14958e+08
425 1.15728e+08 1.15772e+08
426 1.16545e+08 1.16589e+08
427 1.17367e+08 1.17411e+08
428 1.18192e+08 1.18237e+08
429 1.19021e+08 1.19066e+08
430 1.19854e+08 1.19899e+08
431 1.20691e+08 1.20736e+08
432 1.21531e+08 1.21577e+08
433 1.22376e+08 1.22422e+08
434 1.23224e+08 1.23271e+08
435 1.24076e+08 1.24123e+08
436 1.24933e+08 1.2498e+08
437 1.25793e+08 1.25841e+08
438 1.26657e+08 1.26705e+08
439 1.27525e+08 1.27573e+08
440 1.28397e+08 1.28446e+08
441 1.29273e+08 1.29322e+08
442 1.30153e+08 1.30203e+08
443 1.31037e+08 1.31087e+08
444 1.31925e+08 1.31975e+08
445 1.32817e+08 1.32867e+08
446 1.33713e+08 1.33764e+08
447 1.34613e+08 1.34664e+08
448 1.35517e+08 1.35569e+08
449 1.36425e+08 1.36477e+08
450 1.37337e+08 1.37389e+08
451 1.38253e+08 1.38306e+08
452 1.39174e+08 1.39227e+08
453 1.40098e+08 1.40151e+08
454 1.41026e+08 1.4108e+08
455 1.41959e+08 1.42013e+08
456 1.42895e+08 1.4295e+08
457 1.43836e+08 1.43891e+08
458 1.44781e+08 1.44836e+08
459 1.4573e+08 1.45785e+08
460 1.46683e+08 1.46739e+08
461 1.4764e+08 1.47696e+08
462 1.48601e+08 1.48658e+08
463 1.49567e+08 1.49624e+08
464 1.50537e+08 1.50594e+08
465 1.51511e+08 1.51568e+08
466 1.52489e+08 1.52547e+08
467 1.53471e+08 1.5353e+08
468 1.54457e+08 1.54517e+08
469 1.55448e+08 1.55508e+08
470 1.56443e+08 1.56503e+08
471 1.57442e+08 1.57503e+08
472 1.58446e+08 1.58506e+08
473 1.59453e+08 1.59514e+08
474 1.60465e+08 1.60527e+08
475 1.61482e+08 1.61543e+08
476 1.62502e+08 1.62564e+08
477 1.63527e+08 1.6359e+08
478 1.64556e+08 1.64619e+08
479 1.65589e+08 1.65653e+08
480 1.66627e+08 1.66691e+08
481 1.67669e+08 1.67733e+08
482 1.68715e+08 1.6878e+08
483 1.69766e+08 1.69831e+08
484 1.70821e+08 1.70887e+08
485 1.71881e+08 1.71947e+08
486 1.72945e+08 1.73011e+08
487 1.74013e+08 1.7408e+08
488 1.75085e+08 1.75153e+08
489 1.76162e+08 1.7623e+08
490 1.77244e+08 1.77312e+08
491 1.78329e+08 1.78398e+08
